filename,label,prediccion
reggae.00036.wav.6,reggae,reggae
pop.00065.wav.8,pop,pop
classical.00047.wav.0,classical,classical
metal.00048.wav.17,metal,metal
disco.00099.wav.18,disco,disco
metal.00012.wav.23,metal,metal
metal.00021.wav.22,metal,metal
metal.00011.wav.19,metal,metal
jazz.00050.wav.12,jazz,jazz
blues.00006.wav.16,blues,blues
disco.00085.wav.24,disco,disco
rock.00036.wav.4,rock,disco
disco.00000.wav.1,disco,hiphop
blues.00032.wav.20,blues,blues
country.00064.wav.19,country,country
hiphop.00082.wav.27,hiphop,hiphop
blues.00076.wav.26,blues,blues
classical.00066.wav.28,classical,classical
jazz.00010.wav.22,jazz,jazz
rock.00004.wav.19,rock,rock
rock.00021.wav.19,rock,rock
rock.00063.wav.2,rock,rock
hiphop.00087.wav.7,hiphop,hiphop
disco.00019.wav.17,disco,disco
reggae.00089.wav.14,reggae,reggae
disco.00047.wav.17,disco,disco
pop.00014.wav.15,pop,pop
country.00027.wav.8,country,country
country.00079.wav.17,country,country
rock.00067.wav.16,rock,metal
pop.00060.wav.13,pop,pop
classical.00084.wav.19,classical,classical
disco.00097.wav.2,disco,disco
pop.00086.wav.3,pop,pop
blues.00092.wav.17,blues,blues
metal.00015.wav.2,metal,metal
jazz.00083.wav.25,jazz,jazz
jazz.00024.wav.8,jazz,jazz
reggae.00054.wav.18,reggae,reggae
blues.00065.wav.1,blues,blues
disco.00081.wav.11,disco,disco
rock.00043.wav.7,rock,rock
classical.00061.wav.13,classical,classical
country.00088.wav.5,country,country
disco.00071.wav.6,disco,disco
reggae.00048.wav.23,reggae,reggae
rock.00014.wav.29,rock,reggae
pop.00014.wav.19,pop,pop
hiphop.00019.wav.26,hiphop,hiphop
jazz.00027.wav.19,jazz,jazz
jazz.00025.wav.0,jazz,jazz
hiphop.00038.wav.29,hiphop,hiphop
country.00029.wav.28,country,country
jazz.00013.wav.17,jazz,jazz
jazz.00043.wav.9,jazz,classical
reggae.00017.wav.5,reggae,reggae
jazz.00006.wav.23,jazz,jazz
blues.00037.wav.19,blues,blues
jazz.00030.wav.22,jazz,classical
metal.00040.wav.13,metal,metal
metal.00092.wav.13,metal,metal
classical.00026.wav.26,classical,classical
jazz.00050.wav.14,jazz,jazz
jazz.00097.wav.22,jazz,classical
metal.00061.wav.6,metal,metal
disco.00076.wav.27,disco,disco
rock.00057.wav.28,rock,rock
hiphop.00052.wav.23,hiphop,hiphop
disco.00086.wav.19,disco,disco
country.00066.wav.19,country,country
hiphop.00094.wav.24,hiphop,hiphop
metal.00063.wav.23,metal,metal
pop.00084.wav.7,pop,pop
pop.00084.wav.10,pop,pop
blues.00014.wav.6,blues,blues
country.00022.wav.13,country,country
rock.00010.wav.6,rock,rock
classical.00025.wav.13,classical,classical
jazz.00062.wav.20,jazz,jazz
blues.00058.wav.11,blues,blues
rock.00015.wav.16,rock,rock
blues.00054.wav.28,blues,blues
country.00019.wav.3,country,country
metal.00055.wav.6,metal,metal
metal.00065.wav.12,metal,metal
metal.00036.wav.8,metal,metal
disco.00068.wav.17,disco,disco
jazz.00086.wav.15,jazz,jazz
hiphop.00030.wav.11,hiphop,hiphop
hiphop.00068.wav.15,hiphop,hiphop
disco.00094.wav.19,disco,disco
reggae.00067.wav.21,reggae,reggae
country.00037.wav.15,country,country
blues.00005.wav.6,blues,blues
country.00062.wav.16,country,country
jazz.00099.wav.11,jazz,jazz
metal.00098.wav.9,metal,metal
reggae.00049.wav.13,reggae,reggae
hiphop.00057.wav.7,hiphop,hiphop
metal.00044.wav.20,metal,metal
metal.00046.wav.13,metal,metal
classical.00035.wav.17,classical,classical
country.00098.wav.13,country,country
metal.00043.wav.21,metal,metal
rock.00056.wav.20,rock,rock
disco.00044.wav.10,disco,disco
country.00030.wav.26,country,country
reggae.00057.wav.22,reggae,reggae
classical.00008.wav.0,classical,classical
rock.00096.wav.2,rock,rock
blues.00020.wav.17,blues,blues
country.00041.wav.26,country,country
disco.00051.wav.4,disco,disco
jazz.00068.wav.7,jazz,jazz
jazz.00096.wav.28,jazz,jazz
rock.00070.wav.16,rock,rock
pop.00037.wav.15,pop,pop
country.00075.wav.7,country,country
country.00006.wav.19,country,country
reggae.00091.wav.11,reggae,reggae
hiphop.00020.wav.16,hiphop,hiphop
disco.00040.wav.27,disco,disco
hiphop.00079.wav.14,hiphop,pop
metal.00064.wav.13,metal,metal
disco.00019.wav.4,disco,disco
metal.00008.wav.20,metal,metal
rock.00001.wav.24,rock,rock
blues.00021.wav.13,blues,blues
pop.00091.wav.12,pop,pop
country.00061.wav.19,country,country
hiphop.00062.wav.25,hiphop,hiphop
jazz.00024.wav.17,jazz,jazz
blues.00065.wav.13,blues,blues
pop.00072.wav.18,pop,pop
metal.00040.wav.6,metal,metal
reggae.00029.wav.20,reggae,reggae
pop.00071.wav.23,pop,pop
hiphop.00096.wav.23,hiphop,hiphop
jazz.00068.wav.19,jazz,jazz
jazz.00001.wav.4,jazz,classical
jazz.00095.wav.0,jazz,jazz
rock.00010.wav.19,rock,rock
disco.00003.wav.19,disco,disco
jazz.00072.wav.17,jazz,jazz
disco.00059.wav.22,disco,country
jazz.00070.wav.9,jazz,jazz
metal.00079.wav.6,metal,metal
jazz.00094.wav.5,jazz,jazz
reggae.00038.wav.9,reggae,jazz
metal.00096.wav.24,metal,metal
rock.00050.wav.9,rock,rock
blues.00013.wav.0,blues,blues
disco.00043.wav.0,disco,rock
pop.00096.wav.12,pop,pop
pop.00097.wav.11,pop,pop
jazz.00020.wav.14,jazz,jazz
metal.00079.wav.18,metal,metal
jazz.00080.wav.23,jazz,jazz
jazz.00064.wav.24,jazz,jazz
hiphop.00053.wav.7,hiphop,hiphop
pop.00035.wav.18,pop,pop
reggae.00067.wav.9,reggae,reggae
pop.00001.wav.15,pop,pop
blues.00076.wav.4,blues,blues
blues.00073.wav.11,blues,blues
classical.00007.wav.28,classical,classical
country.00090.wav.28,country,country
reggae.00043.wav.15,reggae,reggae
rock.00055.wav.2,rock,rock
rock.00078.wav.11,rock,rock
rock.00050.wav.28,rock,rock
rock.00001.wav.28,rock,rock
blues.00096.wav.19,blues,country
hiphop.00079.wav.20,hiphop,pop
blues.00005.wav.5,blues,blues
pop.00025.wav.16,pop,pop
jazz.00001.wav.5,jazz,jazz
metal.00039.wav.26,metal,country
pop.00032.wav.9,pop,pop
classical.00028.wav.10,classical,classical
jazz.00042.wav.14,jazz,jazz
hiphop.00001.wav.22,hiphop,hiphop
rock.00080.wav.17,rock,rock
rock.00020.wav.13,rock,rock
classical.00045.wav.7,classical,classical
disco.00033.wav.9,disco,disco
country.00054.wav.0,country,country
jazz.00036.wav.9,jazz,jazz
pop.00030.wav.14,pop,pop
jazz.00017.wav.11,jazz,jazz
jazz.00084.wav.15,jazz,jazz
rock.00061.wav.14,rock,rock
classical.00051.wav.27,classical,classical
classical.00037.wav.4,classical,classical
metal.00047.wav.5,metal,metal
pop.00064.wav.14,pop,pop
disco.00073.wav.25,disco,disco
reggae.00009.wav.17,reggae,reggae
metal.00032.wav.17,metal,metal
metal.00065.wav.20,metal,metal
metal.00009.wav.1,metal,metal
blues.00013.wav.23,blues,blues
disco.00080.wav.13,disco,disco
rock.00094.wav.17,rock,rock
disco.00097.wav.15,disco,disco
jazz.00035.wav.13,jazz,jazz
blues.00054.wav.0,blues,blues
pop.00051.wav.6,pop,pop
rock.00051.wav.12,rock,rock
pop.00080.wav.1,pop,pop
classical.00088.wav.2,classical,classical
metal.00011.wav.10,metal,metal
jazz.00011.wav.14,jazz,jazz
country.00039.wav.4,country,country
classical.00078.wav.20,classical,classical
classical.00065.wav.10,classical,classical
reggae.00036.wav.13,reggae,reggae
jazz.00076.wav.16,jazz,jazz
blues.00071.wav.28,blues,blues
reggae.00025.wav.17,reggae,reggae
reggae.00001.wav.6,reggae,reggae
country.00056.wav.21,country,country
jazz.00009.wav.12,jazz,jazz
jazz.00040.wav.6,jazz,jazz
rock.00084.wav.0,rock,rock
classical.00077.wav.11,classical,classical
reggae.00062.wav.24,reggae,reggae
hiphop.00050.wav.28,hiphop,hiphop
metal.00068.wav.29,metal,metal
classical.00061.wav.9,classical,classical
disco.00043.wav.9,disco,disco
rock.00078.wav.6,rock,rock
hiphop.00051.wav.9,hiphop,hiphop
jazz.00035.wav.8,jazz,jazz
classical.00068.wav.23,classical,classical
metal.00096.wav.26,metal,metal
disco.00002.wav.18,disco,disco
country.00001.wav.25,country,country
hiphop.00097.wav.5,hiphop,hiphop
blues.00039.wav.4,blues,blues
disco.00028.wav.18,disco,disco
rock.00096.wav.11,rock,rock
reggae.00054.wav.0,reggae,reggae
disco.00096.wav.6,disco,disco
reggae.00032.wav.10,reggae,reggae
blues.00056.wav.27,blues,blues
hiphop.00032.wav.24,hiphop,hiphop
jazz.00065.wav.20,jazz,jazz
reggae.00065.wav.4,reggae,reggae
jazz.00044.wav.11,jazz,jazz
disco.00034.wav.23,disco,disco
hiphop.00028.wav.1,hiphop,hiphop
reggae.00054.wav.7,reggae,reggae
pop.00045.wav.25,pop,pop
disco.00071.wav.20,disco,disco
rock.00071.wav.16,rock,rock
blues.00083.wav.1,blues,blues
metal.00018.wav.5,metal,metal
rock.00028.wav.11,rock,rock
country.00076.wav.13,country,country
rock.00051.wav.28,rock,rock
country.00043.wav.18,country,country
metal.00040.wav.17,metal,metal
metal.00037.wav.7,metal,metal
metal.00038.wav.27,metal,metal
rock.00021.wav.26,rock,rock
hiphop.00071.wav.19,hiphop,hiphop
pop.00041.wav.17,pop,pop
blues.00005.wav.12,blues,blues
disco.00095.wav.9,disco,disco
pop.00077.wav.8,pop,pop
hiphop.00025.wav.18,hiphop,hiphop
rock.00046.wav.3,rock,pop
reggae.00034.wav.28,reggae,reggae
pop.00051.wav.17,pop,pop
country.00094.wav.23,country,country
blues.00078.wav.18,blues,blues
jazz.00029.wav.6,jazz,jazz
pop.00004.wav.3,pop,pop
pop.00056.wav.2,pop,pop
blues.00037.wav.26,blues,blues
hiphop.00082.wav.16,hiphop,hiphop
reggae.00023.wav.29,reggae,reggae
pop.00098.wav.3,pop,pop
disco.00011.wav.19,disco,disco
metal.00041.wav.15,metal,metal
country.00080.wav.21,country,country
disco.00040.wav.6,disco,disco
rock.00062.wav.15,rock,rock
disco.00044.wav.12,disco,disco
country.00035.wav.29,country,country
pop.00090.wav.11,pop,reggae
metal.00032.wav.24,metal,metal
rock.00064.wav.1,rock,rock
rock.00092.wav.5,rock,rock
classical.00070.wav.24,classical,classical
rock.00016.wav.7,rock,metal
hiphop.00006.wav.16,hiphop,hiphop
rock.00057.wav.26,rock,rock
jazz.00006.wav.12,jazz,rock
pop.00047.wav.2,pop,pop
reggae.00075.wav.12,reggae,reggae
disco.00030.wav.7,disco,disco
hiphop.00047.wav.6,hiphop,pop
pop.00038.wav.15,pop,pop
rock.00033.wav.20,rock,jazz
reggae.00022.wav.13,reggae,country
hiphop.00000.wav.2,hiphop,hiphop
hiphop.00004.wav.2,hiphop,hiphop
reggae.00035.wav.17,reggae,reggae
metal.00051.wav.19,metal,metal
classical.00056.wav.20,classical,classical
rock.00099.wav.10,rock,rock
classical.00082.wav.28,classical,classical
rock.00034.wav.29,rock,rock
metal.00027.wav.14,metal,metal
classical.00002.wav.0,classical,classical
disco.00052.wav.13,disco,disco
blues.00067.wav.15,blues,blues
metal.00052.wav.23,metal,metal
disco.00014.wav.25,disco,disco
reggae.00087.wav.20,reggae,reggae
pop.00057.wav.10,pop,pop
disco.00091.wav.22,disco,disco
disco.00063.wav.16,disco,disco
classical.00072.wav.19,classical,classical
hiphop.00088.wav.6,hiphop,hiphop
hiphop.00041.wav.23,hiphop,rock
jazz.00030.wav.6,jazz,jazz
hiphop.00077.wav.24,hiphop,pop
disco.00085.wav.13,disco,disco
blues.00086.wav.15,blues,blues
jazz.00075.wav.0,jazz,jazz
country.00024.wav.19,country,country
pop.00024.wav.6,pop,pop
classical.00048.wav.7,classical,classical
rock.00005.wav.26,rock,rock
country.00052.wav.23,country,country
jazz.00003.wav.14,jazz,jazz
hiphop.00071.wav.3,hiphop,hiphop
classical.00019.wav.17,classical,classical
jazz.00035.wav.20,jazz,jazz
classical.00019.wav.27,classical,classical
disco.00008.wav.7,disco,disco
country.00057.wav.11,country,country
country.00021.wav.1,country,country
country.00085.wav.4,country,country
blues.00011.wav.25,blues,blues
pop.00097.wav.29,pop,pop
rock.00053.wav.15,rock,rock
blues.00011.wav.22,blues,blues
blues.00051.wav.29,blues,blues
blues.00018.wav.15,blues,blues
blues.00059.wav.22,blues,blues
rock.00020.wav.27,rock,rock
hiphop.00043.wav.9,hiphop,hiphop
country.00047.wav.1,country,country
classical.00089.wav.0,classical,classical
rock.00002.wav.5,rock,blues
pop.00038.wav.6,pop,pop
pop.00002.wav.27,pop,pop
hiphop.00079.wav.15,hiphop,pop
classical.00075.wav.16,classical,classical
rock.00026.wav.12,rock,rock
hiphop.00021.wav.1,hiphop,hiphop
rock.00099.wav.5,rock,jazz
pop.00017.wav.25,pop,pop
country.00097.wav.15,country,country
classical.00097.wav.23,classical,classical
disco.00050.wav.21,disco,disco
country.00085.wav.24,country,country
hiphop.00036.wav.23,hiphop,hiphop
jazz.00017.wav.14,jazz,jazz
hiphop.00038.wav.15,hiphop,hiphop
reggae.00069.wav.13,reggae,reggae
blues.00026.wav.11,blues,blues
jazz.00011.wav.11,jazz,jazz
jazz.00030.wav.11,jazz,jazz
classical.00099.wav.17,classical,classical
rock.00058.wav.18,rock,jazz
disco.00047.wav.0,disco,country
classical.00042.wav.13,classical,classical
jazz.00077.wav.16,jazz,jazz
pop.00024.wav.23,pop,pop
country.00039.wav.15,country,country
reggae.00068.wav.20,reggae,reggae
blues.00038.wav.11,blues,blues
country.00062.wav.9,country,country
metal.00098.wav.16,metal,metal
jazz.00078.wav.24,jazz,jazz
rock.00041.wav.4,rock,disco
reggae.00040.wav.13,reggae,reggae
metal.00053.wav.22,metal,metal
jazz.00040.wav.23,jazz,jazz
classical.00012.wav.8,classical,classical
metal.00002.wav.14,metal,metal
jazz.00089.wav.26,jazz,jazz
blues.00051.wav.17,blues,blues
disco.00023.wav.13,disco,disco
reggae.00029.wav.12,reggae,reggae
disco.00005.wav.4,disco,disco
jazz.00065.wav.29,jazz,jazz
hiphop.00077.wav.23,hiphop,pop
disco.00055.wav.14,disco,disco
classical.00098.wav.26,classical,classical
blues.00077.wav.13,blues,blues
disco.00018.wav.1,disco,disco
metal.00074.wav.20,metal,metal
disco.00099.wav.10,disco,disco
reggae.00077.wav.4,reggae,reggae
jazz.00089.wav.19,jazz,jazz
hiphop.00078.wav.13,hiphop,hiphop
pop.00070.wav.24,pop,pop
blues.00095.wav.29,blues,blues
metal.00000.wav.7,metal,metal
reggae.00036.wav.8,reggae,reggae
jazz.00062.wav.7,jazz,jazz
classical.00051.wav.6,classical,classical
metal.00077.wav.8,metal,metal
blues.00014.wav.9,blues,blues
reggae.00031.wav.11,reggae,reggae
blues.00030.wav.13,blues,blues
country.00042.wav.23,country,country
jazz.00092.wav.5,jazz,jazz
pop.00021.wav.29,pop,pop
metal.00028.wav.8,metal,metal
jazz.00021.wav.20,jazz,jazz
jazz.00098.wav.7,jazz,jazz
reggae.00054.wav.29,reggae,reggae
jazz.00029.wav.15,jazz,country
disco.00099.wav.11,disco,disco
reggae.00007.wav.4,reggae,reggae
hiphop.00010.wav.14,hiphop,hiphop
pop.00050.wav.16,pop,pop
rock.00068.wav.21,rock,rock
hiphop.00031.wav.21,hiphop,hiphop
jazz.00048.wav.9,jazz,jazz
pop.00019.wav.17,pop,pop
reggae.00095.wav.5,reggae,reggae
disco.00056.wav.20,disco,disco
jazz.00074.wav.26,jazz,jazz
classical.00097.wav.6,classical,classical
jazz.00084.wav.18,jazz,jazz
metal.00042.wav.15,metal,metal
country.00089.wav.17,country,country
jazz.00011.wav.0,jazz,jazz
metal.00038.wav.14,metal,metal
hiphop.00009.wav.27,hiphop,hiphop
hiphop.00087.wav.4,hiphop,hiphop
country.00031.wav.7,country,country
pop.00044.wav.25,pop,pop
blues.00046.wav.12,blues,blues
pop.00016.wav.25,pop,pop
disco.00023.wav.25,disco,pop
disco.00025.wav.1,disco,pop
country.00049.wav.26,country,country
country.00074.wav.5,country,classical
country.00022.wav.2,country,country
jazz.00081.wav.24,jazz,jazz
rock.00051.wav.7,rock,rock
blues.00035.wav.7,blues,blues
reggae.00070.wav.25,reggae,reggae
hiphop.00045.wav.15,hiphop,hiphop
metal.00055.wav.25,metal,metal
reggae.00044.wav.12,reggae,reggae
country.00001.wav.8,country,rock
disco.00078.wav.22,disco,disco
classical.00039.wav.27,classical,classical
disco.00044.wav.21,disco,disco
jazz.00048.wav.18,jazz,jazz
classical.00008.wav.28,classical,classical
hiphop.00080.wav.7,hiphop,hiphop
metal.00072.wav.21,metal,metal
metal.00022.wav.19,metal,metal
metal.00092.wav.24,metal,metal
metal.00086.wav.12,metal,metal
blues.00092.wav.4,blues,blues
reggae.00005.wav.28,reggae,rock
hiphop.00059.wav.8,hiphop,hiphop
jazz.00055.wav.21,jazz,jazz
jazz.00053.wav.9,jazz,jazz
jazz.00080.wav.24,jazz,jazz
country.00013.wav.19,country,country
country.00000.wav.20,country,country
classical.00018.wav.3,classical,classical
country.00078.wav.4,country,country
blues.00080.wav.29,blues,blues
classical.00070.wav.18,classical,classical
classical.00085.wav.17,classical,classical
classical.00069.wav.23,classical,classical
reggae.00051.wav.8,reggae,reggae
disco.00035.wav.14,disco,disco
rock.00080.wav.12,rock,rock
blues.00007.wav.9,blues,blues
country.00004.wav.2,country,country
country.00056.wav.5,country,country
pop.00044.wav.14,pop,pop
classical.00071.wav.8,classical,classical
blues.00025.wav.13,blues,blues
rock.00081.wav.2,rock,rock
jazz.00021.wav.24,jazz,jazz
country.00056.wav.18,country,country
reggae.00069.wav.29,reggae,reggae
pop.00035.wav.1,pop,pop
blues.00078.wav.21,blues,blues
jazz.00068.wav.18,jazz,jazz
reggae.00068.wav.1,reggae,reggae
classical.00051.wav.8,classical,classical
classical.00077.wav.24,classical,classical
pop.00083.wav.0,pop,pop
metal.00097.wav.13,metal,metal
metal.00098.wav.28,metal,reggae
blues.00016.wav.18,blues,blues
blues.00062.wav.15,blues,blues
rock.00051.wav.10,rock,rock
pop.00051.wav.29,pop,disco
jazz.00009.wav.8,jazz,jazz
country.00090.wav.29,country,country
jazz.00031.wav.23,jazz,classical
pop.00057.wav.0,pop,pop
country.00024.wav.18,country,country
blues.00042.wav.24,blues,blues
disco.00010.wav.10,disco,disco
disco.00051.wav.6,disco,disco
pop.00056.wav.13,pop,pop
classical.00012.wav.28,classical,classical
country.00075.wav.17,country,country
country.00017.wav.19,country,country
reggae.00053.wav.14,reggae,reggae
hiphop.00018.wav.13,hiphop,hiphop
hiphop.00083.wav.12,hiphop,hiphop
disco.00068.wav.6,disco,disco
blues.00027.wav.13,blues,blues
metal.00000.wav.18,metal,metal
metal.00070.wav.23,metal,metal
reggae.00090.wav.0,reggae,reggae
disco.00051.wav.26,disco,disco
country.00018.wav.17,country,country
blues.00030.wav.16,blues,blues
jazz.00089.wav.0,jazz,jazz
metal.00028.wav.22,metal,metal
pop.00029.wav.18,pop,pop
rock.00014.wav.0,rock,rock
reggae.00022.wav.25,reggae,reggae
pop.00050.wav.27,pop,pop
classical.00027.wav.28,classical,classical
blues.00069.wav.21,blues,blues
blues.00022.wav.23,blues,blues
reggae.00067.wav.26,reggae,reggae
country.00052.wav.8,country,country
jazz.00065.wav.28,jazz,jazz
classical.00012.wav.1,classical,classical
jazz.00027.wav.4,jazz,jazz
jazz.00021.wav.28,jazz,jazz
rock.00031.wav.10,rock,rock
reggae.00073.wav.29,reggae,reggae
rock.00082.wav.20,rock,rock
jazz.00047.wav.4,jazz,jazz
blues.00003.wav.4,blues,blues
jazz.00015.wav.23,jazz,jazz
country.00075.wav.22,country,country
classical.00065.wav.1,classical,classical
blues.00098.wav.11,blues,blues
country.00048.wav.16,country,country
country.00023.wav.22,country,country
classical.00042.wav.3,classical,classical
metal.00079.wav.9,metal,metal
jazz.00062.wav.12,jazz,jazz
classical.00057.wav.11,classical,reggae
disco.00011.wav.2,disco,disco
metal.00085.wav.6,metal,metal
reggae.00065.wav.26,reggae,reggae
pop.00092.wav.3,pop,pop
metal.00050.wav.5,metal,metal
country.00003.wav.11,country,country
blues.00017.wav.6,blues,blues
metal.00063.wav.1,metal,metal
classical.00059.wav.12,classical,classical
disco.00025.wav.0,disco,disco
country.00049.wav.3,country,country
country.00001.wav.1,country,country
jazz.00011.wav.18,jazz,jazz
metal.00061.wav.3,metal,metal
country.00048.wav.11,country,country
jazz.00016.wav.19,jazz,jazz
disco.00006.wav.18,disco,disco
classical.00069.wav.8,classical,classical
blues.00081.wav.25,blues,jazz
reggae.00076.wav.28,reggae,hiphop
classical.00062.wav.19,classical,classical
blues.00082.wav.10,blues,blues
country.00035.wav.18,country,country
rock.00092.wav.4,rock,rock
country.00075.wav.5,country,country
jazz.00092.wav.28,jazz,jazz
country.00031.wav.13,country,country
rock.00090.wav.15,rock,rock
hiphop.00091.wav.25,hiphop,hiphop
metal.00062.wav.13,metal,metal
disco.00076.wav.16,disco,disco
pop.00013.wav.7,pop,pop
country.00077.wav.1,country,country
classical.00093.wav.18,classical,classical
jazz.00018.wav.4,jazz,jazz
country.00062.wav.15,country,country
metal.00084.wav.21,metal,metal
hiphop.00098.wav.10,hiphop,hiphop
metal.00088.wav.4,metal,metal
classical.00003.wav.11,classical,classical
rock.00026.wav.14,rock,rock
disco.00020.wav.17,disco,disco
reggae.00015.wav.13,reggae,reggae
rock.00063.wav.14,rock,rock
jazz.00072.wav.6,jazz,jazz
blues.00071.wav.7,blues,blues
disco.00023.wav.17,disco,disco
country.00014.wav.3,country,country
jazz.00065.wav.7,jazz,jazz
blues.00033.wav.8,blues,blues
classical.00077.wav.13,classical,classical
jazz.00058.wav.16,jazz,jazz
blues.00057.wav.24,blues,blues
classical.00099.wav.27,classical,classical
classical.00055.wav.12,classical,jazz
rock.00032.wav.1,rock,reggae
reggae.00067.wav.22,reggae,reggae
reggae.00064.wav.4,reggae,reggae
reggae.00008.wav.22,reggae,reggae
country.00023.wav.16,country,hiphop
