codigo,dia,reproducciones
511,15,64750
511,16,1854
511,17,69350
511,18,49820
511,19,70759
511,20,3302
511,21,54554
511,22,81107
511,23,20688
511,24,39248
511,25,56441
511,26,33178
511,27,71939
511,28,9568
511,29,16656
511,30,24336
512,1,84759
512,2,3959
512,3,318
512,4,49374
512,5,46559
512,6,7323
512,7,71838
512,8,24269
512,9,23448
512,10,15272
512,11,57983
512,12,32648
512,13,48247
512,14,77865
512,15,61872
512,16,9714
512,17,46559
512,18,93024
512,19,40711
512,20,38581
512,21,25270
512,22,76017
512,23,89879
512,24,73705
512,25,7056
512,26,24343
512,27,60995
512,28,69162
512,29,572
512,30,87904
513,1,90906
513,2,87898
513,3,43296
513,4,88708
513,5,1956
513,6,47938
513,7,74701
513,8,41802
513,9,54988
513,10,51308
513,11,50360
513,12,65081
513,13,95811
513,14,62231
513,15,789
513,16,56612
513,17,47161
513,18,10639
513,19,8187
513,20,51308
513,21,86941
513,22,73914
513,23,54822
513,24,10309
513,25,50289
513,26,99712
513,27,62791
513,28,9203
513,29,23257
513,30,18384
514,1,55956
514,2,85172
514,3,4453
514,4,26463
514,5,73283
514,6,72416
514,7,44109
514,8,86456
514,9,38049
514,10,36875
514,11,46370
514,12,11619
514,13,72883
514,14,65996
514,15,53028
514,16,18127
514,17,98375
514,18,90495
514,19,57782
514,20,43895
514,21,76273
514,22,63104
514,23,26841
514,24,80928
514,25,4137
514,26,73937
514,27,95389
514,28,29056
514,29,85428
514,30,26864
515,1,95238
515,2,80571
515,3,83546
515,4,19170
515,5,13658
515,6,51692
515,7,49406
515,8,24640
515,9,47120
515,10,93706
515,11,97626
515,12,16618
515,13,49406
515,14,25681
515,15,87020
515,16,5588
515,17,58050
515,18,59122
515,19,35439
515,20,12592
515,21,61180
515,22,87191
515,23,48445
515,24,19811
515,25,75554
515,26,7456
515,27,53853
515,28,35849
515,29,43033
515,30,86717
516,1,24708
516,2,87037
516,3,80433
516,4,7919
516,5,60675
516,6,99853
516,7,99510
516,8,97781
516,9,27960
516,10,83379
516,11,2422
516,12,95887
516,13,74105
516,14,56501
516,15,13778
516,16,74092
516,17,61954
516,18,2147
516,19,42193
516,20,52106
516,21,93957
516,22,97514
516,23,25843
516,24,9263
516,25,51483
516,26,18554
516,27,75076
516,28,15638
516,29,42852
516,30,89400
517,1,21645
517,2,9365
517,3,59767
517,4,62511
517,5,52742
517,6,90558
517,7,93179
517,8,90653
517,9,54269
517,10,29457
517,11,7358
517,12,6240
517,13,97112
517,14,5315
517,15,59320
517,16,59320
517,17,76778
517,18,12301
517,19,62881
517,20,59769
517,21,41715
517,22,66230
517,23,96602
517,24,13508
517,25,91265
517,26,58874
517,27,46833
517,28,81860
517,29,88449
517,30,28796
518,1,83356
518,2,28805
518,3,98696
518,4,26066
518,5,9092
518,6,27093
518,7,24779
518,8,25363
518,9,44938
518,10,33653
518,11,65550
518,12,61110
518,13,38136
518,14,85646
518,15,40357
518,16,53144
518,17,60558
518,18,13493
518,19,64471
518,20,73647
518,21,23889
518,22,80208
518,23,53524
518,24,90368
518,25,71525
518,26,56431
518,27,87026
518,28,52764
518,29,44031
518,30,53144
519,1,47109
519,2,77768
519,3,58489
519,4,67008
519,5,25334
519,6,70500
519,7,18440
519,8,49213
519,9,2522
519,10,65770
519,11,11065
519,12,19434
519,13,10603
519,14,81818
519,15,4610
519,16,30986
519,17,97787
519,18,17383
519,19,15803
519,20,14314
519,21,57092
519,22,62602
519,23,52037
519,24,47109
519,25,35061
519,26,89747
519,27,94296
519,28,79271
519,29,5479
519,30,11950
520,1,40081
520,2,92081
520,3,66389
520,4,19261
520,5,28757
520,6,43477
520,7,24929
520,8,67382
520,9,89941
520,10,45609
520,11,77684
520,12,27839
520,13,55315
520,14,84884
520,15,75294
520,16,63837
520,17,30770
520,18,78870
520,19,67676
520,20,8840
520,21,60465
520,22,41496
520,23,83712
520,24,19139
520,25,81447
520,26,44415
520,27,41758
520,28,5508
520,29,91366
520,30,77662
521,1,8768
521,2,21184
521,3,28290
521,4,63372
521,5,1192
521,6,92449
521,7,27479
521,8,82445
521,9,18871
521,10,74076
521,11,65241
521,12,68434
521,13,18973
521,14,28290
521,15,89056
521,16,41180
521,17,92839
521,18,28290
521,19,74455
521,20,397
521,21,28290
521,22,29858
521,23,3553
521,24,15658
521,25,9668
521,26,20131
521,27,15787
521,28,28057
521,29,69927
521,30,48497
522,1,91045
522,2,34091
522,3,21349
522,4,41103
522,5,53715
522,6,77878
522,7,86614
522,8,25337
522,9,61380
522,10,85164
522,11,83998
522,12,38033
522,13,72957
522,14,53715
522,15,5554
522,16,56389
522,17,36046
522,18,20065
522,19,22422
522,20,67789
522,21,98116
522,22,66687
522,23,53715
522,24,93518
522,25,24713
522,26,24803
522,27,26826
522,28,53715
522,29,38186
522,30,93029
523,1,67692
523,2,43115
523,3,51636
523,4,18922
523,5,65011
523,6,84797
523,7,55167
523,8,32946
523,9,72298
523,10,36436
523,11,63039
523,12,99147
523,13,60044
523,14,61926
523,15,19926
523,16,29647
523,17,77613
523,18,12573
523,19,87081
523,20,20522
523,21,65156
523,22,16157
523,23,12312
523,24,3315
523,25,53401
523,26,45915
523,27,73301
523,28,53401
523,29,84020
523,30,20898
524,1,16999
524,2,2255
524,3,50822
524,4,90964
524,5,46296
524,6,61238
524,7,52520
524,8,45009
524,9,83039
524,10,13152
524,11,20157
524,12,80781
524,13,22972
524,14,5522
524,15,13402
524,16,87840
524,17,74484
524,18,33310
524,19,7583
524,20,10157
524,21,46296
524,22,86180
524,23,84198
524,24,17612
524,25,96061
524,26,12645
524,27,89734
524,28,39776
524,29,93053
524,30,52985
525,1,75334
525,2,197
525,3,27097
525,4,33849
525,5,2071
525,6,86345
525,7,93029
525,8,69321
525,9,81128
525,10,7272
525,11,64015
525,12,28249
525,13,10281
525,14,55716
525,15,7659
525,16,63789
525,17,52677
525,18,45492
525,19,61602
525,20,18121
525,21,44835
525,22,7863
525,23,1894
525,24,47347
525,25,5654
525,26,58395
525,27,32713
525,28,57198
525,29,32527
525,30,44835
526,1,6148
526,2,42376
526,3,42376
526,4,28975
526,5,23748
526,6,94553
526,7,36437
526,8,46900
526,9,21808
526,10,75592
526,11,3603
526,12,32388
526,13,44882
526,14,18560
526,15,91013
526,16,92902
526,17,55101
526,18,81257
526,19,83968
526,20,67232
526,21,13416
526,22,59523
526,23,81127
526,24,39870
526,25,13658
526,26,19817
526,27,42376
526,28,42376
526,29,3913
526,30,45903
527,1,66205
527,2,34139
527,3,38293
527,4,39769
527,5,10672
527,6,9752
527,7,37844
527,8,18406
527,9,55722
527,10,654
527,11,22217
527,12,29280
527,13,74647
527,14,64621
527,15,29361
527,16,91877
527,17,42303
527,18,38068
527,19,38068
527,20,41940
527,21,17698
527,22,11097
527,23,65846
527,24,26682
527,25,12981
527,26,73019
527,27,4329
527,28,78704
527,29,62533
527,30,88096
528,1,10466
528,2,21410
528,3,36344
528,4,54465
528,5,45721
528,6,43987
528,7,54752
528,8,22842
528,9,92259
528,10,11405
528,11,92080
528,12,78852
528,13,20818
528,14,41899
528,15,65357
528,16,71193
528,17,79897
528,18,25494
528,19,62089
528,20,8196
528,21,11067
528,22,73193
528,23,1117
528,24,42943
528,25,28697
528,26,31121
528,27,31453
528,28,74395
528,29,42943
528,30,92787
529,1,28620
529,2,65695
529,3,61912
529,4,88675
529,5,17564
529,6,13441
529,7,99577
529,8,93540
529,9,45531
529,10,25331
529,11,70315
529,12,96060
529,13,36742
529,14,45531
529,15,20050
529,16,30376
529,17,54149
529,18,81137
529,19,61997
529,20,82135
529,21,76984
529,22,25051
529,23,25750
529,24,20273
529,25,3339
529,26,75177
529,27,26665
529,28,5725
529,29,94283
529,30,18082
530,1,28197
530,2,5722
530,3,58194
530,4,98594
530,5,11627
530,6,74115
530,7,34997
530,8,2657
530,9,85715
530,10,34997
530,11,7430
530,12,37932
530,13,84521
530,14,72763
530,15,38950
530,16,47464
530,17,27340
530,18,26573
530,19,6796
530,20,5922
530,21,11493
530,22,59027
530,23,34997
530,24,84047
530,25,41435
530,26,23882
530,27,869
530,28,44174
530,29,30845
530,30,34997
531,1,70994
531,2,88637
531,3,70994
531,4,50036
531,5,8535
531,6,98479
531,7,29493
531,8,79487
531,9,4916
531,10,62848
531,11,72711
531,12,70994
531,13,70994
531,14,48534
531,15,19875
531,16,70994
531,17,18914
531,18,85586
531,19,70994
531,20,95190
531,21,77987
531,22,83175
531,23,36234
531,24,29190
531,25,93961
531,26,26066
531,27,97936
531,28,86653
531,29,70580
531,30,81254
532,1,50835
532,2,74073
532,3,18256
532,4,83374
532,5,3788
532,6,7886
532,7,60931
532,8,94264
532,9,82088
532,10,92840
532,11,21327
532,12,39894
532,13,14502
532,14,350
532,15,70921
532,16,98777
532,17,94135
532,18,14217
532,19,6675
532,20,84355
532,21,42032
532,22,32553
532,23,50965
532,24,45539
532,25,39103
532,26,47524
532,27,29321
532,28,98072
532,29,45539
532,30,45064
533,1,79853
533,2,64152
533,3,36954
533,4,21856
533,5,51282
533,6,23841
533,7,46402
533,8,83607
533,9,42149
533,10,37377
533,11,82306
533,12,71461
533,13,75977
533,14,24495
533,15,71544
533,16,98214
533,17,72073
533,18,34217
533,19,56771
533,20,46402
533,21,56528
533,22,6292
533,23,44216
533,24,24265
533,25,35849
533,26,70551
533,27,14415
533,28,23391
533,29,2091
533,30,48588
534,1,81785
534,2,62522
534,3,7648
534,4,73786
534,5,70539
534,6,53482
534,7,85535
534,8,31470
534,9,31454
534,10,19256
534,11,10156
534,12,62522
534,13,65086
534,14,66497
534,15,24883
534,16,8520
534,17,74815
534,18,28796
534,19,88139
534,20,72818
534,21,4788
534,22,80407
534,23,73842
534,24,52700
534,25,65494
534,26,43669
534,27,67259
534,28,96326
534,29,42309
534,30,37682
535,1,45740
535,2,68007
535,3,64439
535,4,68007
535,5,86231
535,6,62199
535,7,81608
535,8,5898
535,9,19425
535,10,39803
535,11,84938
535,12,70016
535,13,28535
535,14,80871
535,15,91873
535,16,68007
535,17,81609
535,18,9042
535,19,84447
535,20,68007
535,21,90095
535,22,94821
535,23,10654
535,24,57322
535,25,23442
535,26,97364
535,27,94851
535,28,90053
535,29,47374
535,30,65999
536,1,2429
536,2,66812
536,3,89099
536,4,39207
536,5,28025
536,6,4784
536,7,88541
536,8,7232
536,9,7459
536,10,76846
536,11,65280
536,12,94288
536,13,9267
536,14,97921
536,15,65774
536,16,78121
536,17,13198
536,18,61718
536,19,32943
536,20,18069
536,21,10886
536,22,68665
536,23,89987
536,24,13237
536,25,68721
536,26,15556
536,27,48244
536,28,4339
536,29,11830
536,30,6596
537,1,6585
537,2,14295
537,3,90733
537,4,18563
537,5,2619
537,6,68255
537,7,66749
537,8,66749
537,9,45137
537,10,70849
537,11,89484
537,12,11277
537,13,51615
537,14,93362
537,15,93239
537,16,74796
537,17,86117
537,18,29452
537,19,56950
537,20,94506
537,21,26082
537,22,73422
537,23,98460
537,24,9430
537,25,42779
537,26,8225
537,27,92216
537,28,17729
537,29,83291
537,30,87031
538,1,81576
538,2,81962
538,3,45575
538,4,66214
538,5,92283
538,6,39887
538,7,95571
538,8,9083
538,9,53523
538,10,12815
538,11,53036
538,12,53523
538,13,40291
538,14,6621
538,15,61108
538,16,78164
538,17,76834
538,18,11720
538,19,50737
538,20,60513
538,21,92269
538,22,45536
538,23,640
538,24,53523
538,25,37941
538,26,5405
538,27,71384
538,28,63697
538,29,53523
538,30,95419
539,1,65363
539,2,86675
539,3,94939
539,4,82732
539,5,43098
539,6,77078
539,7,22108
539,8,18669
539,9,2425
539,10,84157
539,11,22788
539,12,12046
539,13,95104
539,14,93663
539,15,24766
539,16,64263
539,17,42039
539,18,33036
539,19,39918
539,20,43326
539,21,37291
539,22,80244
539,23,19813
539,24,98825
539,25,44044
539,26,48364
539,27,5525
539,28,62897
539,29,31128
539,30,21698
540,1,82713
540,2,92695
540,3,60201
540,4,1269
540,5,27731
540,6,18529
540,7,417
540,8,28122
540,9,34201
540,10,68473
540,11,14539
540,12,39782
540,13,95854
540,14,66703
540,15,2235
540,16,83705
540,17,89396
540,18,54501
540,19,17862
540,20,92305
540,21,25639
540,22,31403
540,23,37195
540,24,90422
540,25,21683
540,26,81770
540,27,73700
540,28,78970
540,29,49514
540,30,22421
541,1,39033
541,2,83410
541,3,87097
541,4,72416
541,5,77706
541,6,2914
541,7,63161
541,8,99228
541,9,3752
541,10,85567
541,11,7566
541,12,57716
541,13,99656
541,14,72792
541,15,81213
541,16,97634
541,17,94595
541,18,91450
541,19,72041
541,20,92919
541,21,5161
541,22,49310
541,23,72416
541,24,88630
541,25,47958
541,26,25518
541,27,26227
541,28,25755
541,29,19958
541,30,77415
542,1,61660
542,2,20654
542,3,28606
542,4,79902
542,5,96217
542,6,42006
542,7,42663
542,8,92916
542,9,70510
542,10,13020
542,11,97049
542,12,4856
542,13,45050
542,14,4657
542,15,11723
542,16,59600
542,17,58554
542,18,95569
542,19,66851
542,20,5384
542,21,76865
542,22,69544
542,23,31387
542,24,57701
542,25,4857
542,26,28508
542,27,80352
542,28,85432
542,29,33073
542,30,51103
543,1,43318
543,2,46518
543,3,38704
543,4,85529
543,5,96264
543,6,13943
543,7,9485
543,8,8652
543,9,65346
543,10,78308
543,11,49832
543,12,80924
543,13,20609
543,14,45272
543,15,16690
543,16,41364
543,17,18242
543,18,79090
543,19,10319
543,20,79594
543,21,88128
543,22,16449
543,23,31189
543,24,86386
543,25,3389
543,26,88177
543,27,16039
543,28,43318
543,29,83277
543,30,838
544,1,2349
544,2,80853
544,3,47545
544,4,72951
544,5,10546
544,6,48329
544,7,49114
544,8,11074
544,9,33299
544,10,59422
544,11,38403
544,12,5636
544,13,51900
544,14,87886
544,15,48329
544,16,29165
544,17,4100
544,18,44275
544,19,59867
544,20,74328
544,21,15275
544,22,33688
544,23,5662
544,24,93568
544,25,60424
544,26,66476
544,27,11077
544,28,60302
544,29,97491
544,30,88106
545,1,58836
545,2,38543
545,3,1685
545,4,29854
545,5,20794
545,6,77293
545,7,61671
545,8,45088
545,9,25942
545,10,17562
545,11,6519
545,12,45088
545,13,19832
545,14,7638
545,15,47097
545,16,47506
545,17,72802
545,18,43098
545,19,48743
545,20,43274
545,21,44810
545,22,62268
545,23,74763
545,24,6131
545,25,93240
545,26,10873
545,27,83805
545,28,91166
545,29,83033
545,30,57135
546,1,78249
546,2,61381
546,3,43970
546,4,12293
546,5,44746
546,6,83190
546,7,72876
546,8,37203
546,9,67964
546,10,43970
546,11,75178
546,12,18149
546,13,2936
546,14,32930
546,15,82864
546,16,3583
546,17,93104
546,18,8422
546,19,99679
546,20,68879
546,21,80510
546,22,14294
546,23,48026
546,24,43970
546,25,43970
546,26,33438
546,27,26616
546,28,35075
546,29,6221
546,30,4021
547,1,38868
547,2,8473
547,3,39964
547,4,80535
547,5,49286
547,6,45321
547,7,34521
547,8,61301
547,9,85301
547,10,95435
547,11,13986
547,12,59078
547,13,94442
547,14,48069
547,15,67372
547,16,83143
547,17,48069
547,18,28312
547,19,10480
547,20,89804
547,21,9866
547,22,79644
547,23,87437
547,24,91101
547,25,46468
547,26,17120
547,27,24490
547,28,17670
547,29,60688
547,30,20641
548,1,53659
548,2,47861
548,3,3519
548,4,27073
548,5,82357
548,6,59614
548,7,62122
548,8,44813
548,9,66142
548,10,60108
548,11,4856
548,12,53344
548,13,97220
548,14,53659
548,15,53974
548,16,14608
548,17,44156
548,18,56703
548,19,24399
548,20,9501
548,21,2782
548,22,58371
548,23,53659
548,24,91357
548,25,72607
548,26,53659
548,27,49340
548,28,85947
548,29,74583
548,30,51033
549,1,95302
549,2,15604
549,3,12033
549,4,50873
549,5,88822
549,6,29795
549,7,79766
549,8,2840
549,9,13197
549,10,1125
549,11,63543
549,12,34587
549,13,32464
549,14,29071
549,15,70116
549,16,59012
549,17,75199
549,18,21940
549,19,36711
549,20,14117
549,21,70305
549,22,68097
549,23,20652
549,24,19467
549,25,14484
549,26,89765
549,27,50206
549,28,34587
549,29,57204
549,30,23253
550,1,42082
550,2,91398
550,3,79044
550,4,27203
550,5,12911
550,6,22655
550,7,62461
550,8,33983
550,9,6699
550,10,24679
550,11,2762
550,12,8502
550,13,42620
550,14,27889
550,15,10072
550,16,23443
550,17,50913
550,18,61554
550,19,70468
550,20,23848
550,21,61404
550,22,25016
550,23,44505
550,24,33328
550,25,33328
550,26,53379
550,27,5215
550,28,32674
550,29,96271
550,30,84785
551,1,20018
551,2,41665
551,3,62539
551,4,11937
551,5,46811
551,6,67901
551,7,51835
551,8,70379
551,9,18432
551,10,25030
551,11,48825
551,12,14306
551,13,52794
551,14,77928
551,15,67803
551,16,89061
551,17,546
551,18,94030
551,19,53118
551,20,575
551,21,90598
551,22,67528
551,23,97393
551,24,88559
551,25,2128
551,26,52863
551,27,51065
551,28,40230
551,29,10216
551,30,43715
552,1,25009
552,2,1890
552,3,8113
552,4,38048
552,5,67103
552,6,89788
552,7,9978
552,8,194
552,9,81433
552,10,78651
552,11,41720
552,12,39107
552,13,41229
552,14,98876
552,15,16249
552,16,79715
552,17,82432
552,18,86041
552,19,11671
552,20,23108
552,21,390
552,22,36990
552,23,38048
552,24,15638
552,25,75782
552,26,78357
552,27,81105
552,28,32710
552,29,7264
552,30,5015
553,1,4271
553,2,44398
553,3,41403
553,4,3
553,5,54352
553,6,58109
553,7,54069
553,8,28998
553,9,66880
553,10,18801
553,11,58109
553,12,45244
553,13,63647
553,14,88170
553,15,29214
553,16,83690
553,17,58109
553,18,38724
553,19,97102
553,20,78393
553,21,58109
553,22,93299
553,23,90221
553,24,92075
553,25,27835
553,26,71059
553,27,70278
553,28,35710
553,29,59580
553,30,87433
554,1,47039
554,2,10349
554,3,39342
554,4,18960
554,5,84380
554,6,62251
554,7,12405
554,8,4169
554,9,83009
554,10,61451
554,11,25555
554,12,44886
554,13,80550
554,14,40058
554,15,88199
554,16,62137
554,17,14366
554,18,2956
554,19,57710
554,20,95121
554,21,42762
554,22,584
554,23,9918
554,24,79660
554,25,8133
554,26,64553
554,27,46192
554,28,56794
554,29,46192
554,30,69744
555,1,35858
555,2,25749
555,3,8680
555,4,62982
555,5,65466
555,6,85340
555,7,48568
555,8,43227
555,9,28013
555,10,85066
555,11,88020
555,12,96622
555,13,71492
555,14,1534
555,15,19771
555,16,81101
555,17,55216
555,18,30522
555,19,58847
555,20,12980
555,21,40545
555,22,77547
555,23,48568
555,24,71262
555,25,48568
555,26,37890
555,27,48568
555,28,91195
555,29,43435
555,30,2510
556,1,78443
556,2,55922
556,3,23931
556,4,4730
556,5,99945
556,6,55146
556,7,36676
556,8,64877
556,9,32707
556,10,30346
556,11,71052
556,12,40809
556,13,18658
556,14,98766
556,15,14973
556,16,71215
556,17,92253
556,18,54370
556,19,21248
556,20,27207
556,21,87125
556,22,82384
556,23,55146
556,24,49479
556,25,84692
556,26,19574
556,27,88054
556,28,89315
556,29,47117
556,30,58532
557,1,29783
557,2,90224
557,3,29735
557,4,66082
557,5,15352
557,6,16975
557,7,43469
557,8,43469
557,9,28314
557,10,28960
557,11,11195
557,12,65851
557,13,60661
557,14,80799
557,15,45135
557,16,55374
557,17,49644
557,18,15442
557,19,20830
557,20,23679
557,21,48263
557,22,91685
557,23,9599
557,24,93913
557,25,86994
557,26,79294
557,27,26426
557,28,6524
557,29,72439
557,30,8571
558,1,21621
558,2,43142
558,3,31018
558,4,58076
558,5,70111
558,6,31933
558,7,5491
558,8,96890
558,9,99735
558,10,29306
558,11,63801
558,12,7830
558,13,33776
558,14,13795
558,15,46628
558,16,29451
558,17,33995
558,18,94169
558,19,91658
558,20,35151
558,21,15717
558,22,32834
558,23,96032
558,24,96033
558,25,76352
558,26,27529
558,27,43142
558,28,46173
558,29,53077
558,30,94343
559,1,59288
559,2,99231
559,3,68542
559,4,77747
559,5,33015
559,6,75400
559,7,42688
559,8,47255
559,9,19283
559,10,27937
559,11,98329
559,12,83912
559,13,25362
559,14,12193
559,15,14649
559,16,38697
559,17,32227
559,18,73295
559,19,49870
559,20,80820
559,21,70380
559,22,37542
559,23,18876
559,24,20223
559,25,6820
559,26,34281
559,27,7459
559,28,58834
559,29,91434
559,30,71672
560,1,5870
560,2,55951
560,3,31003
560,4,248
560,5,32104
560,6,34649
560,7,9205
560,8,10827
560,9,11989
560,10,27929
560,11,15263
560,12,36456
560,13,33091
560,14,33217
560,15,46339
560,16,65989
560,17,49357
560,18,33217
560,19,95740
560,20,95724
560,21,18629
560,22,80617
560,23,88118
560,24,33217
560,25,56386
560,26,76100
560,27,33343
560,28,33217
560,29,13195
560,30,9557
561,1,98860
561,2,48023
561,3,38860
561,4,8529
561,5,59939
561,6,69123
561,7,50056
561,8,12587
561,9,87333
561,10,59939
561,11,88117
561,12,66214
561,13,20223
561,14,9351
561,15,35336
561,16,81739
561,17,67604
561,18,44525
561,19,27519
561,20,95853
561,21,98185
561,22,64195
561,23,80375
561,24,84602
561,25,25193
561,26,1098
561,27,55684
561,28,86508
561,29,86036
561,30,10966
562,1,92571
562,2,17273
562,3,56933
562,4,23580
562,5,73607
562,6,35830
562,7,97642
562,8,18491
562,9,34300
562,10,45203
562,11,4935
562,12,43838
562,13,65484
562,14,22547
562,15,10153
562,16,63915
562,17,37417
562,18,6938
562,19,34300
562,20,25138
562,21,33118
562,22,9990
562,23,97546
562,24,12465
562,25,18144
562,26,35482
562,27,20238
562,28,87085
562,29,78534
562,30,9185
563,1,8586
563,2,55796
563,3,49482
563,4,24555
563,5,4905
563,6,65866
563,7,23453
563,8,70727
563,9,75255
563,10,45353
563,11,70609
563,12,95119
563,13,27102
563,14,73541
563,15,39080
563,16,80801
563,17,48803
563,18,38814
563,19,70412
563,20,72838
563,21,49482
563,22,73867
563,23,63541
563,24,74162
563,25,13488
563,26,40692
563,27,13720
563,28,31823
